100,1.543820631,1.59388072,1.4154567659999997
200,1.6789708069999998,1.7511602370000006,1.4031291039999996
300,2.1366256120000013,2.1501110729999997,1.5431178330000002
400,2.7432016769999983,2.49105896,1.4705925819999983
500,2.643994908,2.627199802,1.4785468319999993
600,3.1956434870000017,3.8011052660000004,2.0045444450000005
700,3.6073483810000013,3.3061487980000024,1.601069637000002
800,3.9792213729999943,3.677507982999998,1.5441560639999992
900,3.9220321879999958,3.848262372999997,1.5995415719999997
1000,4.095429269999997,4.165144210999998,1.476787623000007
1100,4.612269368,4.512618767999996,1.6321876060000022
1200,4.683372396999999,4.793615071000005,1.5946466190000024
1300,5.480795267999994,5.153930739999993,1.6333688670000015
1400,5.345505738,5.255583019999989,1.5939917120000047
1500,5.6673648929999985,5.539328124999997,1.5869202169999994
1600,5.79809474999999,5.853478367000008,1.6457831980000037
1700,6.081421467000013,5.976656861999999,1.5512246620000099
1800,6.381207060999998,6.344779789,1.5813337300000114
1900,6.603331145999988,6.554739853000001,1.5554772149999962
2000,6.94885293599998,6.862365362999981,1.5307134189999942
2100,7.385117498,7.6596724590000065,1.6588110470000004
2200,7.846076718999996,7.774189527000004,1.718121186000019
2300,8.06553057299999,7.9269383439999785,1.696730838999997
2400,8.103263528000014,8.227178451999976,1.6504991310000037
2500,8.517357672000003,8.713007178999987,1.7435168989999852
2600,8.894302133999986,8.799046370000042,1.6490833839999937
2700,9.222717114000034,9.316233081000007,1.6275819429999956
2800,9.547772716999987,12.47944237400003,2.245658499000001
2900,14.39549692700001,10.377391483999986,1.7558601199999657
3000,10.229031101999965,10.260330733999979,1.6634667260000242
3100,10.30410016899998,10.302011076999975,1.6572845439999924
3200,12.521074843000008,11.45822610800002,1.853278467999985
3300,11.353941530999975,10.672298125999987,1.6520124840000108
3400,11.070934163999993,12.036543173000041,1.753607188999979
3500,12.257839369000067,11.652045791000091,1.5804783469999393
3600,11.998173998000084,11.88683069800004,1.6175786960000096
3700,12.152498388000026,12.061562821000052,1.6184083660000397
3800,12.621685164999917,12.689145994,1.6251768639999682
3900,12.627375111999982,15.070215307000012,1.9080449719999706
4000,14.856171765999989,15.30823808699995,1.7174740960000463
4100,19.67272816000002,18.902524208000045,2.2379035850000264
4200,14.935850732000063,15.44871119100003,2.126550222999981
4300,15.522362793999946,15.74631392599997,2.019913183000085
4400,15.916176968999935,16.315170631,2.8993355989999827
4500,21.28831805899995,15.077897901000028,1.868979030000105
4600,15.360930406999955,15.234909228999982,1.789718870999991
4700,15.885595003000049,15.563814299,1.8366624320000255
4800,15.981278835999888,15.923638652000022,1.7841055579999647
4900,16.373630661999982,16.254721493000034,1.910719839999956
5000,16.25709108600006,17.07406995899987,1.8806213509999452
5100,17.141293646999884,17.141792070000065,1.7749154269999963
5200,17.65344942799993,17.236254344000145,1.772564981999949
5300,17.28156573000001,17.32967125899995,1.6931375530000423
5400,17.380359218999956,17.459721902999945,1.6884802679999211
5500,18.20653199100002,18.251930884000103,1.7361163539999325
5600,18.225822753000102,18.886645203999933,1.82602886199993
5700,18.43915744900005,18.357724426999994,1.7830175569999938
5800,19.06444035200002,19.024137741999994,1.7272185570000147
5900,19.03712620300007,18.93649797099988,1.6509021130000292
6000,19.53775410000003,19.145892612000125,1.688171567999916
6100,19.71104520699987,19.51893056599988,1.6710241079999832
6200,19.79246441800001,19.844112256000017,1.6488789590000579
6300,20.139328102000036,20.648436683,1.6665176020001127
6400,20.669587143999934,20.346515739000097,1.6480971759999647
6500,20.536152037999955,21.391484639000055,1.757518244000039
6600,21.457377838999946,21.70433220299992,1.6579567250000764
6700,21.588037920000033,21.437919082000008,1.865741565999997
6800,21.7305009480001,21.81584357299994,1.681937279000067
6900,22.572822777000056,21.81513288400015,1.6175220430000081
7000,22.44026190999989,27.254388608,2.2155413899999985
7100,34.00147402199991,30.019750091000105,1.7932992070000182
7200,23.806667280000056,23.29441106099989,1.7047018759999446
7300,23.626507758000116,23.34412972799987,1.6450681479998366
7400,23.62562176700021,23.96403373000021,1.749906108000232
7500,26.84809175500004,23.73896430700006,1.7392769359998965
7600,24.803871756999797,26.690539241999886,2.067746873000033
7700,27.82208941199997,26.431717047000348,1.7435122899996713
7800,28.08391804799976,28.95289688799994,1.8167640890001167
7900,27.752035085999978,27.14210770999989,1.788660649999656
8000,29.715062809999836,36.27783041399971,1.8562950689997706
8100,37.44958925000037,30.28406769100002,1.895000672000151
8200,28.90227410899979,28.522757419999834,2.0178259909998815
8300,29.071604393000143,28.949303834000148,1.9871633759998986
8400,34.32541933399989,36.690686470999935,1.998019013999965
8500,28.812991163000333,28.807228742999996,1.869639788999848
8600,29.583392330999686,29.535899852000057,1.909952930000145
8700,27.522270003999893,27.02074595000022,1.7204124019999654
8800,29.847315246000107,28.937797109999792,1.7632313069998418
8900,27.71809415000007,27.32472260099985,1.793843896999988
9000,28.219106036000085,28.53919030199995,1.90782973100022
9100,31.145725669000058,30.956162783999844,1.8766493499997523
9200,36.42712151700016,36.58561004400008,1.9109367949999978
9300,34.57298333899962,30.549911261000034,2.2397920479997993
9400,32.94442013900016,31.451675000999785,2.0083871920001
9500,31.64534828199976,35.52559250500008,2.163693856000009
9600,32.15806267500011,31.54566247699995,1.9942571009996755
9700,30.319206377999762,31.54099079000025,1.7335078809996958
9800,32.00260925099974,32.19117241499998,1.956283744999837
9900,34.34238061199994,52.01025650199972,2.30088185600016
